DATETIME,QUANTITY (FAILS),SHARES OUTSTANDING,% FTD
1/4/10,500,164770000,0.000003034532985
1/5/10,182,164770000,0.000001104570007
1/6/10,6073,164770000,0.000036857437640
1/7/10,7612,164770000,0.000046197730169
1/8/10,300,164770000,0.000001820719791
1/11/10,96609,164770000,0.000586326394368
1/12/10,91892,164770000,0.000557698610184
1/13/10,208880,164770000,0.001267706499970
1/14/10,56356,164770000,0.000342028281847
1/15/10,3025,164770000,0.000018358924562
1/19/10,874,164770000,0.000005304363658
1/20/10,121,164770000,0.000000734356982
1/21/10,43797,164770000,0.000265806882321
1/22/10,6931,164770000,0.000042064696243
1/26/10,480,164770000,0.000002913151666
1/27/10,1012,164770000,0.000006141894762
1/28/10,17012,164770000,0.000103246950294
1/29/10,164873,164770000,0.001000625113795
2/1/10,117,158660000,0.000000737425942
2/2/10,4589,158660000,0.000028923484180
2/3/10,5779,158660000,0.000036423799319
2/4/10,224,158660000,0.000001411824026
2/5/10,190,158660000,0.000001197529308
2/8/10,180,158660000,0.000001134501450
2/9/10,26399,158660000,0.000166387243161
2/10/10,1051,158660000,0.000006624227909
2/11/10,2811,158660000,0.000017717130972
2/12/10,106679,158660000,0.000672374889701
2/16/10,18905,158660000,0.000119154166141
2/17/10,34449,158660000,0.000217124669104
2/18/10,17939,158660000,0.000113065675028
2/19/10,17352,158660000,0.000109365939745
2/22/10,24671,158660000,0.000155496029245
2/23/10,15591,158660000,0.000098266733896
2/24/10,123085,158660000,0.000775778394050
2/25/10,128752,158660000,0.000811496281356
2/26/10,854,158660000,0.000005382579100
3/1/10,232,158660000,0.000001462246313
3/2/10,257,158660000,0.000001619815959
3/3/10,2300,158660000,0.000014496407412
3/4/10,3567,158660000,0.000022482037060
3/5/10,4332,158660000,0.000027303668221
3/8/10,2300,158660000,0.000014496407412
3/9/10,58859,158660000,0.000370975671247
3/10/10,2300,158660000,0.000014496407412
3/11/10,5949,158660000,0.000037495272911
3/12/10,190,158660000,0.000001197529308
3/15/10,3170,158660000,0.000019979831085
3/16/10,881,158660000,0.000005552754317
3/17/10,1576,158660000,0.000009933190470
3/18/10,782,158660000,0.000004928778520
3/19/10,21318,158660000,0.000134362788352
3/22/10,23627,158660000,0.000148915920837
3/23/10,5269,158660000,0.000033209378545
3/24/10,36536,158660000,0.000230278583134
3/25/10,4954,152820000,0.000032417222877
3/26/10,2461,152820000,0.000016103913100
3/29/10,4579,152820000,0.000029963355582
3/30/10,1445,152820000,0.000009455568643
3/31/10,74354,152820000,0.000486546263578
4/1/10,5595,152820000,0.000036611700039
4/5/10,2831,152820000,0.000018525062165
4/7/10,129,152820000,0.000000844130349
4/9/10,2243,152820000,0.000014677398246
4/12/10,687,152820000,0.000004495484884
4/13/10,188,152820000,0.000001230205470
4/14/10,53864,152820000,0.000352466954587
4/15/10,2916,152820000,0.000019081272085
4/16/10,12330,152820000,0.000080683156655
4/19/10,38774,152820000,0.000253723334642
4/20/10,19990,152820000,0.000130807485931
4/21/10,110400,152820000,0.000722418531606
4/22/10,112912,152820000,0.000738856170658
4/23/10,126532,152820000,0.000827980630807
4/26/10,470,152820000,0.000003075513676
4/27/10,1561,152820000,0.000010214631593
4/28/10,120,152820000,0.000000785237534
4/29/10,12546,152820000,0.000082096584217
4/30/10,993,152820000,0.000006497840597
5/3/10,456,152850000,0.000002983316977
5/5/10,186,152850000,0.000001216879293
5/6/10,16991,152850000,0.000111161269218
5/7/10,15426,152850000,0.000100922473013
5/10/10,393072,152850000,0.002571619234544
5/11/10,25358,152850000,0.000165901210337
5/12/10,10169,152850000,0.000066529277069
5/13/10,10463,152850000,0.000068452731436
5/14/10,8376,152850000,0.000054798822375
5/17/10,27894,152850000,0.000182492639843
5/18/10,64831,152850000,0.000424147857377
5/19/10,582,152850000,0.000003807654563
5/20/10,1737,152850000,0.000011364082434
5/21/10,4014,152850000,0.000026261040236
5/24/10,6787,152850000,0.000044403009486
5/25/10,126426,152850000,0.000827124631992
5/26/10,284,152850000,0.000001858030749
5/27/10,3589,152850000,0.000023480536474
5/28/10,168,152850000,0.000001099116781
6/1/10,3808,152850000,0.000024913313706
6/2/10,512,152850000,0.000003349689238
6/3/10,309,151540000,0.000002039065593
6/4/10,2420,151540000,0.000015969381022
6/7/10,15167,151540000,0.000100085785931
6/8/10,5707,151540000,0.000037660023756
6/9/10,31675,151540000,0.000209020720602
6/10/10,700,151540000,0.000004619242444
6/11/10,15890,151540000,0.000104856803484
6/14/10,5546,151540000,0.000036597597994
6/15/10,1,151540000,0.000000006598918
6/16/10,1144,151540000,0.000007549161937
6/17/10,327646,151540000,0.002162109014122
6/18/10,834,151540000,0.000005503497426
6/21/10,100,151540000,0.000000659891778
6/22/10,5064,151540000,0.000033416919625
6/23/10,8965,151540000,0.000059159297875
6/24/10,4295,151540000,0.000028342351854
6/25/10,2105,151540000,0.000013890721922
6/28/10,300,151540000,0.000001979675333
6/29/10,26631,151540000,0.000175735779332
6/30/10,1600,151540000,0.000010558268444
7/1/10,10783,151540000,0.000071156130395
7/2/10,18889,151540000,0.000124646957899
7/6/10,12825,151540000,0.000084631120496
7/7/10,200404,151540000,0.001322449518279
7/8/10,8081,151540000,0.000053325854560
7/9/10,62,151540000,0.000000409132902
7/12/10,3949,151540000,0.000026059126303
7/16/10,1980,151540000,0.000013065857199
7/19/10,11345,151540000,0.000074864722186
7/20/10,11361,151540000,0.000074970304870
7/21/10,5984,151540000,0.000039487923980
7/22/10,9060,151540000,0.000059786195064
7/23/10,13165,151540000,0.000086874752541
7/27/10,89680,151540000,0.000591790946285
7/28/10,282,151540000,0.000001860894813
7/29/10,10677,151540000,0.000070456645110
7/30/10,13415,151540000,0.000088524481985
8/2/10,7248,150350000,0.000048207515796
8/3/10,21169,150350000,0.000140798137679
8/4/10,9660,150350000,0.000064250083139
8/5/10,2790,150350000,0.000018556701031
8/6/10,26870,150350000,0.000178716328567
8/9/10,7790,150350000,0.000051812437645
8/11/10,83283,150350000,0.000553927502494
8/12/10,1795,150350000,0.000011938809445
8/13/10,353,150350000,0.000002347855005
8/16/10,745,150350000,0.000004955104756
8/17/10,13950,150350000,0.000092783505155
8/18/10,9318,150350000,0.000061975390755
8/19/10,4891,150350000,0.000032530761556
8/20/10,49176,150350000,0.000327076820752
8/23/10,39393,150350000,0.000262008646492
8/24/10,57921,150350000,0.000385241104090
8/25/10,294,150350000,0.000001955437313
8/26/10,358354,150350000,0.002383465247755
8/27/10,71797,150350000,0.000477532424343
8/30/10,906,150350000,0.000006025939475
8/31/10,33344,150350000,0.000221775856335
9/1/10,6672,150350000,0.000044376454938
9/2/10,12512,150350000,0.000083219155304
9/3/10,11567,150350000,0.000076933821084
9/8/10,9737,150350000,0.000064762221483
9/9/10,421,150350000,0.000002800133023
9/14/10,1365,150350000,0.000009078816096
9/15/10,4133,150350000,0.000027489191886
9/16/10,20398,150350000,0.000135670103093
9/17/10,235125,150350000,0.001563851014300
9/20/10,9857,150350000,0.000065560359162
9/21/10,1162,150350000,0.000007728633189
9/22/10,1157,150350000,0.000007695377453
9/23/10,2486,150350000,0.000016534752245
9/24/10,3102,150350000,0.000020631858996
9/27/10,1701,150350000,0.000011313601596
9/28/10,574,150350000,0.000003817758563
10/1/10,2101,150350000,0.000013974060525
10/4/10,179,150350000,0.000001190555371
10/5/10,24145,150350000,0.000160591952112
10/6/10,13364,150350000,0.000088885932823
10/7/10,6195,150350000,0.000041203857665
10/8/10,4546,150350000,0.000030236115730
10/13/10,8109,150350000,0.000053934153642
10/14/10,3477,150350000,0.000023126039242
10/15/10,814,150350000,0.000005414033921
10/18/10,14082,150350000,0.000093661456601
10/19/10,1326,150350000,0.000008819421350
10/20/10,22926,150350000,0.000152484203525
10/21/10,2087,150350000,0.000013880944463
10/22/10,1163,150350000,0.000007735284337
10/26/10,21049,150350000,0.000140000000000
10/27/10,2567,150350000,0.000017073495178
10/28/10,930,150350000,0.000006185567010
10/29/10,2282,150350000,0.000015177918191
11/1/10,1163,151370000,0.000007683160468
11/2/10,4444,151370000,0.000029358525467
11/3/10,9730,151370000,0.000064279579837
11/4/10,660,151370000,0.000004360177050
11/8/10,164,151370000,0.000001083437934
11/9/10,1411,151370000,0.000009321530026
11/10/10,3347,151370000,0.000022111382705
11/12/10,523,151370000,0.000003455109995
11/15/10,320,151370000,0.000002114025236
11/16/10,20922,151370000,0.000138217612473
11/17/10,15276,151370000,0.000100918279712
11/18/10,6517,151370000,0.000043053445201
11/19/10,16771,151370000,0.000110794741362
11/22/10,1360,151370000,0.000008984607254
11/23/10,2791,151370000,0.000018438263857
11/29/10,626,151400000,0.000004134742404
11/30/10,10420,151400000,0.000068824306473
12/1/10,54,151400000,0.000000356671070
12/3/10,146596,151400000,0.000968269484808
12/7/10,7099,151400000,0.000046889035667
12/8/10,243,151400000,0.000001605019815
12/10/10,4259,151400000,0.000028130779392
12/13/10,5839,151400000,0.000038566710700
12/14/10,50,151400000,0.000000330250991
12/16/10,6361,151400000,0.000042014531044
12/17/10,12,151400000,0.000000079260238
12/21/10,6564,151400000,0.000043355350066
12/22/10,9257,151400000,0.000061142668428
12/23/10,1175,151400000,0.000007760898283
12/28/10,4808,151400000,0.000031756935271
12/29/10,28,151400000,0.000000184940555
12/30/10,294,151400000,0.000001941875826
12/31/10,17879,151400000,0.000118091149273
1/3/11,4045,151400000,0.000026717305152
1/4/11,711,151400000,0.000004696169089
1/7/11,84,151400000,0.000000554821664
1/10/11,376248,151400000,0.002485125495376
1/11/11,1849,151400000,0.000012212681638
1/12/11,3479,151400000,0.000022978863937
1/13/11,1020,151400000,0.000006737120211
1/14/11,7749,151400000,0.000051182298547
1/18/11,8783,151400000,0.000058011889036
1/20/11,466,151400000,0.000003077939234
1/21/11,3433,151400000,0.000022675033025
1/24/11,17583,151400000,0.000116136063408
1/26/11,9309,151400000,0.000061486129458
1/27/11,12916,151400000,0.000085310435931
1/28/11,2674,151400000,0.000017661822985
1/31/11,2744,146000000,0.000018794520548
2/1/11,2749,146000000,0.000018828767123
2/2/11,2700,146000000,0.000018493150685
2/3/11,5828,146000000,0.000039917808219
2/4/11,80,146000000,0.000000547945205
2/7/11,11032,146000000,0.000075561643836
2/8/11,2532,146000000,0.000017342465753
2/9/11,103,146000000,0.000000705479452
2/15/11,1186,146000000,0.000008123287671
2/16/11,246,146000000,0.000001684931507
2/17/11,1312,146000000,0.000008986301370
2/22/11,6439,146000000,0.000044102739726
2/23/11,128,146000000,0.000000876712329
2/25/11,226,146000000,0.000001547945205
2/28/11,14099,146000000,0.000096568493151
3/2/11,362,146000000,0.000002479452055
3/4/11,1928,146000000,0.000013205479452
3/7/11,11148,146000000,0.000076356164384
3/8/11,16850,146000000,0.000115410958904
3/9/11,6107,146000000,0.000041828767123
3/10/11,90695,146000000,0.000621198630137
3/11/11,23638,146000000,0.000161904109589
3/14/11,10205,146000000,0.000069897260274
3/15/11,77863,146000000,0.000533308219178
3/16/11,31185,146000000,0.000213595890411
3/17/11,2600,146000000,0.000017808219178
3/18/11,15131,146000000,0.000103636986301
3/21/11,15973,146000000,0.000109404109589
3/22/11,24693,146000000,0.000169130136986
3/23/11,50551,140700000,0.000359282160625
3/24/11,20358,140700000,0.000144690831557
3/25/11,9129,140700000,0.000064882729211
3/28/11,3902,140700000,0.000027732764748
3/29/11,732,140700000,0.000005202558635
3/30/11,12980,140700000,0.000092253020611
3/31/11,9791,140700000,0.000069587775409
4/1/11,6591,140700000,0.000046844349680
4/6/11,5605,140700000,0.000039836531628
4/7/11,74998,140700000,0.000533034825871
4/8/11,99958,140700000,0.000710433546553
4/11/11,28391,140700000,0.000201783937456
4/12/11,1117,140700000,0.000007938877043
4/14/11,3894,140700000,0.000027675906183
4/15/11,39541,140700000,0.000281030561478
4/18/11,231306,140700000,0.001643965884861
4/19/11,239096,140700000,0.001699331911869
4/20/11,69192,140700000,0.000491769722814
4/21/11,90028,140700000,0.000639857853589
4/25/11,137709,140700000,0.000978742004264
4/26/11,2679,140700000,0.000019040511727
4/27/11,176244,140700000,0.001252622601279
4/28/11,580,140700000,0.000004122245913
4/29/11,75,140700000,0.000000533049041
5/2/11,2286,141270000,0.000016181779571
5/4/11,1400,141270000,0.000009910101225
5/5/11,1811,141270000,0.000012819423798
5/6/11,73423,141270000,0.000519735258724
5/10/11,3440,141270000,0.000024350534438
5/11/11,7187,141270000,0.000050874212501
5/12/11,892,141270000,0.000006314150209
5/13/11,79,141270000,0.000000559212855
5/16/11,9927,141270000,0.000070269696326
5/18/11,91472,141270000,0.000647497699441
5/19/11,347902,141270000,0.002462674311602
5/20/11,1001,141270000,0.000007085722376
5/23/11,300,141270000,0.000002123593120
5/24/11,17124,141270000,0.000121214695264
5/25/11,45008,141270000,0.000318595597084
5/26/11,115036,141270000,0.000814298860338
5/27/11,9522,141270000,0.000067402845615
5/31/11,2729,141270000,0.000019317618744
6/1/11,2061,141440000,0.000014571549774
6/2/11,6983,141440000,0.000049370757919
6/3/11,1014,141440000,0.000007169117647
6/6/11,1389,141440000,0.000009820418552
6/7/11,109,141440000,0.000000770644796
6/8/11,3405,141440000,0.000024073812217
6/9/11,11660,141440000,0.000082437782805
6/10/11,8926,141440000,0.000063108031674
6/13/11,42155,141440000,0.000298041572398
6/15/11,5347,141440000,0.000037804015837
6/16/11,1142,141440000,0.000008074095023
6/17/11,326,141440000,0.000002304864253
6/20/11,32906,141440000,0.000232649886878
6/21/11,15000,141440000,0.000106052036199
6/22/11,8204,141440000,0.000058003393665
6/23/11,5450,141440000,0.000038532239819
6/24/11,2250,141440000,0.000015907805430
6/27/11,31234,141440000,0.000220828619910
6/28/11,25240,141440000,0.000178450226244
6/29/11,16916,141440000,0.000119598416290
6/30/11,104140,141440000,0.000736283936652
7/1/11,254,141440000,0.000001795814480
7/5/11,3900,141440000,0.000027573529412
7/6/11,89090,141440000,0.000629878393665
7/7/11,10296,141440000,0.000072794117647
7/8/11,15545,141440000,0.000109905260181
7/11/11,12230,141440000,0.000086467760181
7/12/11,239716,141440000,0.001694824660633
7/13/11,1471,141440000,0.000010400169683
7/14/11,7158,141440000,0.000050608031674
7/15/11,34840,141440000,0.000246323529412
7/20/11,800,141440000,0.000005656108597
7/21/11,464,141440000,0.000003280542986
7/22/11,1281,141440000,0.000009056843891
7/25/11,12085,141440000,0.000085442590498
7/26/11,18701,141440000,0.000132218608597
7/27/11,37,141440000,0.000000261595023
7/28/11,5171,141440000,0.000036559671946
7/29/11,3025,141440000,0.000021387160633
8/1/11,7759,140200000,0.000055342368046
8/2/11,15957,140200000,0.000113815977175
8/3/11,3105,140200000,0.000022146932953
8/4/11,1766,140200000,0.000012596291013
8/5/11,16171,140200000,0.000115342368046
8/8/11,12380,140200000,0.000088302425107
8/9/11,11154,140200000,0.000079557774608
8/10/11,52991,140200000,0.000377967189729
8/11/11,29233,140200000,0.000208509272468
8/12/11,7402,140200000,0.000052796005706
8/15/11,33225,140200000,0.000236982881598
8/16/11,4707,140200000,0.000033573466476
8/17/11,19074,140200000,0.000136048502140
8/18/11,10394,140200000,0.000074136947218
8/19/11,11926,140200000,0.000085064194009
8/22/11,50704,140200000,0.000361654778887
8/23/11,7306,140200000,0.000052111269615
8/24/11,35124,140200000,0.000250527817404
8/25/11,49489,139080000,0.000355831176301
8/26/11,71595,139080000,0.000514775668680
8/29/11,7884,139080000,0.000056686798965
8/30/11,8093,139080000,0.000058189531205
8/31/11,1785,139080000,0.000012834339948
9/1/11,19989,139080000,0.000143723037101
9/2/11,1134,139080000,0.000008153580673
9/6/11,52224,139080000,0.000375496117343
9/7/11,2850,139080000,0.000020491803279
9/8/11,3721,139080000,0.000026754385965
9/9/11,22334,139080000,0.000160583836641
9/12/11,2669,139080000,0.000019190394018
9/14/11,5841,139080000,0.000041997411562
9/15/11,23572,139080000,0.000169485188381
9/16/11,4080,139080000,0.000029335634167
9/20/11,761,139080000,0.000005471670981
9/21/11,16616,139080000,0.000119470808168
9/22/11,2307,139080000,0.000016587575496
9/23/11,1697,139080000,0.000012201610584
9/26/11,2708,139080000,0.000019470808168
9/27/11,12336,139080000,0.000088697152718
9/28/11,1709,139080000,0.000012287891861
9/29/11,15985,139080000,0.000114933851021
9/30/11,6959,139080000,0.000050035950532
10/3/11,2280,139080000,0.000016393442623
10/4/11,5683,139080000,0.000040861374748
10/5/11,6937,139080000,0.000049877768191
10/6/11,4447,139080000,0.000031974403221
10/7/11,9065,139080000,0.000065178314639
10/11/11,6182,139080000,0.000044449237849
10/12/11,1421,139080000,0.000010217141214
10/13/11,31338,139080000,0.000225323554789
10/14/11,28272,139080000,0.000203278688525
10/17/11,12098,139080000,0.000086985907391
10/18/11,28,139080000,0.000000201322980
10/19/11,4574,139080000,0.000032887546736
10/21/11,1043,139080000,0.000007499280989
10/24/11,2017,139080000,0.000014502444636
10/25/11,2896,139080000,0.000020822548174
10/26/11,22608,139080000,0.000162553925798
10/27/11,32342,139080000,0.000232542421628
10/28/11,22229,139080000,0.000159828875467
10/31/11,919,138400000,0.000006640173410
11/1/11,12275,138400000,0.000088692196532
11/2/11,2366,138400000,0.000017095375723
11/3/11,134,138400000,0.000000968208092
11/4/11,315,138400000,0.000002276011561
11/8/11,16695,138400000,0.000120628612717
11/9/11,834,138400000,0.000006026011561
11/10/11,2290,138400000,0.000016546242775
11/14/11,19390,138400000,0.000140101156069
11/15/11,853,138400000,0.000006163294798
11/16/11,1028,138400000,0.000007427745665
11/17/11,9095,138400000,0.000065715317919
11/18/11,3171,138400000,0.000022911849711
11/21/11,8062,138400000,0.000058251445087
11/22/11,768,138400000,0.000005549132948
11/23/11,44331,136420000,0.000324959683331
11/25/11,153755,136420000,0.001127070810732
11/30/11,1716,136420000,0.000012578800762
12/1/11,10654,136420000,0.000078097053218
12/2/11,2105,136420000,0.000015430288814
12/5/11,7776,136420000,0.000057000439818
12/6/11,728,136420000,0.000005336460929
12/7/11,5865,136420000,0.000042992229878
12/8/11,14406,136420000,0.000105600351855
12/9/11,5,136420000,0.000000036651517
12/13/11,25583,136420000,0.000187531153790
12/14/11,26948,136420000,0.000197537018033
12/15/11,49484,136420000,0.000362732737135
12/16/11,15556,136420000,0.000114030200850
12/19/11,4784,136420000,0.000035068171822
12/20/11,5909,136420000,0.000043314763231
12/21/11,14848,136420000,0.000108840345990
12/22/11,4929,136420000,0.000036131065826
12/23/11,3973,136420000,0.000029123295704
12/28/11,100,136420000,0.000000733030347
12/30/11,90,136420000,0.000000659727313
1/3/12,766,136420000,0.000005615012462
1/4/12,13946,136420000,0.000102228412256
1/5/12,2050,136420000,0.000015027122123
1/6/12,3953,136420000,0.000028976689635
1/9/12,3568,136420000,0.000026154522797
1/10/12,14689,136420000,0.000107674827738
1/11/12,2269,136420000,0.000016632458584
1/12/12,2583,136420000,0.000018934173875
1/13/12,585,136420000,0.000004288227533
1/17/12,2114,136420000,0.000015496261545
1/18/12,474,136420000,0.000003474563847
1/19/12,11874,136420000,0.000087040023457
1/20/12,56843,136420000,0.000416676440405
1/23/12,11363,136420000,0.000083294238381
1/24/12,46651,136420000,0.000341965987392
1/25/12,742,136420000,0.000005439085178
1/26/12,2377,136420000,0.000017424131359
1/27/12,1977,136420000,0.000014492009969
1/30/12,6368,136800000,0.000046549707602
1/31/12,192621,136800000,0.001408048245614
2/1/12,981,136800000,0.000007171052632
2/2/12,1063,136800000,0.000007770467836
2/3/12,437,136800000,0.000003194444444
2/6/12,3234,136800000,0.000023640350877
2/7/12,1488,136800000,0.000010877192982
2/8/12,2844,136800000,0.000020789473684
2/9/12,45871,136800000,0.000335314327485
2/13/12,199038,136800000,0.001454956140351
2/14/12,203322,136800000,0.001486271929825
2/15/12,1372551,136800000,0.010033267543860
2/16/12,10139,136800000,0.000074115497076
2/17/12,3033,136800000,0.000022171052632
2/21/12,12587,136800000,0.000092010233918
2/22/12,14686,136800000,0.000107353801170
2/23/12,450,136800000,0.000003289473684
2/24/12,3194,136800000,0.000023347953216
2/27/12,1836,136800000,0.000013421052632
2/28/12,3119,136800000,0.000022799707602
2/29/12,1308,136800000,0.000009561403509
3/1/12,4873,136800000,0.000035621345029
3/2/12,1166,136800000,0.000008523391813
3/5/12,615,136800000,0.000004495614035
3/6/12,147378,136800000,0.001077324561404
3/7/12,8248,136800000,0.000060292397661
3/8/12,229030,136800000,0.001674195906433
3/9/12,34275,136800000,0.000250548245614
3/12/12,153247,136800000,0.001120226608187
3/13/12,272307,136800000,0.001990548245614
3/14/12,6432,136800000,0.000047017543860
3/15/12,4001,136800000,0.000029247076023
3/19/12,91182,136800000,0.000666535087719
3/20/12,92512,136800000,0.000676257309942
3/21/12,34953,136800000,0.000255504385965
3/22/12,9639,133980000,0.000071943573668
3/23/12,171100,133980000,0.001277056277056
3/26/12,10681,133980000,0.000079720853859
3/27/12,151215,133980000,0.001128638602777
3/28/12,74,133980000,0.000000552321242
3/29/12,43764,133980000,0.000326645768025
3/30/12,31178,133980000,0.000232706374086
4/2/12,56634,133980000,0.000422704881326
4/3/12,279205,133980000,0.002083930437379
4/4/12,1339615,133980000,0.009998619196895
4/5/12,1393923,133980000,0.010403963278101
4/9/12,1187360,133980000,0.008862218241529
4/10/12,252515,133980000,0.001884721600239
4/11/12,316890,133980000,0.002365203761755
4/12/12,267726,133980000,0.001998253470667
4/13/12,311002,133980000,0.002321256904016
4/16/12,720976,133980000,0.005381221077773
4/17/12,35656,133980000,0.000266129273026
4/18/12,39897,133980000,0.000297783251232
4/19/12,78686,133980000,0.000587296611435
4/20/12,31384,133980000,0.000234243917003
4/23/12,151597,133980000,0.001131489774593
4/24/12,47223,133980000,0.000352463054187
4/25/12,35327,133980000,0.000263673682639
4/26/12,273082,133980000,0.002038229586505
4/27/12,187038,133980000,0.001396014330497
4/30/12,526,131980000,0.000003985452341
5/1/12,1200,131980000,0.000009092286710
5/2/12,2792,131980000,0.000021154720412
5/3/12,31756,131980000,0.000240612213972
5/4/12,411,131980000,0.000003114108198
5/7/12,1040,131980000,0.000007879981815
5/8/12,1180,131980000,0.000008940748598
5/11/12,14596,131980000,0.000110592514017
5/14/12,137587,131980000,0.001042483709653
5/15/12,65304,131980000,0.000494802242764
5/16/12,268995,131980000,0.002038149719654
5/17/12,94289,131980000,0.000714418851341
5/18/12,11862,131980000,0.000089877254129
5/21/12,289747,131980000,0.002195385664495
5/22/12,45465,131980000,0.000344484012729
5/23/12,144760,131980000,0.001096832853463
5/24/12,14348,131980000,0.000108713441431
5/25/12,13606,131980000,0.000103091377481
5/29/12,282418,130300000,0.002167444359171
5/30/12,8100,130300000,0.000062164236378
5/31/12,179684,130300000,0.001379002302379
6/1/12,75,130300000,0.000000575594781
6/4/12,27987,130300000,0.000214788948580
6/5/12,18392,130300000,0.000141151189563
6/6/12,3783,130300000,0.000029033000767
6/7/12,8572,130300000,0.000065786646201
6/8/12,9503,130300000,0.000072931696086
6/11/12,95112,130300000,0.000729946277820
6/12/12,300,130300000,0.000002302379125
6/13/12,1712,130300000,0.000013138910207
6/14/12,18,130300000,0.000000138142748
6/15/12,21773,130300000,0.000167099002302
6/18/12,51820,130300000,0.000397697620875
6/19/12,9953,130300000,0.000076385264774
6/20/12,4738,130300000,0.000036362240982
6/21/12,9389,130300000,0.000072056792018
6/22/12,979,130300000,0.000007513430545
6/25/12,302,130300000,0.000002317728319
6/26/12,8814,130300000,0.000067643898695
6/27/12,2101,130300000,0.000016124328473
6/28/12,2085,130300000,0.000016001534919
6/29/12,3476,130300000,0.000026676899463
7/2/12,9736,130300000,0.000074719877206
7/3/12,23842,130300000,0.000182977743668
7/5/12,3696,130300000,0.000028365310821
7/6/12,1559,130300000,0.000011964696853
7/9/12,672,130300000,0.000005157329240
7/10/12,1457,130300000,0.000011181887951
7/11/12,2261,130300000,0.000017352264006
7/12/12,2152,130300000,0.000016515732924
7/13/12,8074,130300000,0.000061964696853
7/16/12,71230,130300000,0.000546661550269
7/17/12,6125,130300000,0.000047006907137
7/18/12,3464,130300000,0.000026584804298
7/19/12,7407,130300000,0.000056845740599
7/20/12,32501,130300000,0.000249432079816
7/23/12,70,130300000,0.000000537221796
7/24/12,5639,130300000,0.000043277052955
7/25/12,8417,130300000,0.000064597083653
7/30/12,2640,124500000,0.000021204819277
7/31/12,2608,124500000,0.000020947791165
8/1/12,11665,124500000,0.000093694779116
8/2/12,6590,124500000,0.000052931726908
8/3/12,57530,124500000,0.000462088353414
8/6/12,235213,124500000,0.001889261044177
8/7/12,14445,124500000,0.000116024096386
8/8/12,2,124500000,0.000000016064257
8/9/12,1013,124500000,0.000008136546185
8/10/12,9699,124500000,0.000077903614458
8/13/12,8167,124500000,0.000065598393574
8/14/12,3152,124500000,0.000025317269076
8/15/12,17346,124500000,0.000139325301205
8/16/12,20905,124500000,0.000167911646586
8/17/12,12699,124500000,0.000102000000000
8/20/12,224664,124500000,0.001804530120482
8/21/12,230721,124500000,0.001853180722892
8/22/12,651254,124500000,0.005230955823293
8/23/12,66371,124500000,0.000533100401606
8/24/12,78796,124500000,0.000632899598394
8/27/12,51275,124500000,0.000411847389558
8/28/12,78845,123430000,0.000638783115936
8/29/12,61395,123430000,0.000497407437414
8/30/12,6578,123430000,0.000053293364660
8/31/12,2153,123430000,0.000017443085149
9/4/12,20954,123430000,0.000169764238840
9/5/12,589,123430000,0.000004771935510
9/6/12,649,123430000,0.000005258040995
9/7/12,6281,123430000,0.000050887142510
9/10/12,21172,123430000,0.000171530422102
9/11/12,15893,123430000,0.000128761241189
9/12/12,1780,123430000,0.000014421129385
9/13/12,58146,123430000,0.000471084825407
9/14/12,48579,123430000,0.000393575305841
9/17/12,3416,123430000,0.000027675605606
9/18/12,2067,123430000,0.000016746333954
9/19/12,76192,123430000,0.000617289151746
9/20/12,30345,123430000,0.000245847848983
9/21/12,40055,123430000,0.000324515919955
9/24/12,86234,123430000,0.000698647006400
9/25/12,535,123430000,0.000004334440574
9/26/12,13977,123430000,0.000113238272705
9/27/12,150810,123430000,0.001221826136272
9/28/12,379405,123430000,0.003073847524913
10/1/12,91194,123430000,0.000738831726485
10/2/12,845,123430000,0.000006845985579
10/3/12,46723,123430000,0.000378538442842
10/5/12,34627,123430000,0.000280539577088
10/10/12,23739,123430000,0.000192327635097
10/11/12,138638,123430000,0.001123211536904
10/12/12,15804,123430000,0.000128040184720
10/15/12,4878,123430000,0.000039520375922
10/16/12,734,123430000,0.000005946690432
10/17/12,2231,123430000,0.000018075022280
10/18/12,492,123430000,0.000003986064976
10/19/12,1036,123430000,0.000008393421372
10/23/12,13895,123430000,0.000112573928542
10/24/12,30868,123430000,0.000250085068460
10/25/12,30752,123430000,0.000249145264522
10/26/12,2426,123430000,0.000019654865106
10/29/12,28806,120900000,0.000238263027295
10/30/12,69341,120900000,0.000573540115798
10/31/12,58750,120900000,0.000485938792390
11/1/12,3448,120900000,0.000028519437552
11/2/12,319,120900000,0.000002638544251
11/7/12,27640,120900000,0.000228618693135
11/8/12,7698,120900000,0.000063672456576
11/9/12,49475,120900000,0.000409222497932
11/13/12,94038,120900000,0.000777816377171
11/14/12,6766,120900000,0.000055963606286
11/15/12,5471,120900000,0.000045252274607
11/16/12,342060,120900000,0.002829280397022
11/19/12,618032,120900000,0.005111927212572
11/20/12,353293,120900000,0.002922191894127
11/21/12,446531,120900000,0.003693391232423
11/23/12,652838,120900000,0.005399818031431
11/26/12,460099,121180000,0.003796822908071
11/27/12,509420,121180000,0.004203829014689
11/28/12,467870,121180000,0.003860950651923
11/29/12,30491,121180000,0.000251617428619
11/30/12,204,121180000,0.000001683446113
12/3/12,7157,121180000,0.000059060901139
12/4/12,20693,121180000,0.000170762502063
12/5/12,9461,121180000,0.000078073939594
12/6/12,8387,121180000,0.000069211090939
12/7/12,253042,121180000,0.002088149859713
